year,state,state_po,state_fips,candidate,party,candidatevotes,totalvotes,percentvote
1986,North Carolina,NC,37,James T. (Jim) Broyhill,republican,753881,1534848,49.12
1986,North Dakota,ND,38,Mark Andrews,republican,141812,289013,49.07
1986,North Dakota,ND,38,Kent Conrad,democrat,143932,289013,49.80
1986,Ohio,OH,39,John Glenn,democrat,1949208,3121189,62.45
1986,Ohio,OH,39,Thomas N. Kindness,republican,1171893,3121189,37.55
1986,Oklahoma,OK,40,Don Nickles,republican,493436,893666,55.21
1986,Oklahoma,OK,40,James R. Jones,democrat,400230,893666,44.79
1986,Oregon,OR,41,Bob Packwood,republican,656317,1042555,62.95
1986,Oregon,OR,41,Rick Bauman,democrat,375735,1042555,36.04
1986,Pennsylvania,PA,42,Bob Edgar,democrat,1448219,3378226,42.87
1986,Pennsylvania,PA,42,Arlen Specter,republican,1906537,3378226,56.44
1986,South Carolina,SC,45,Henry D. McMaster,republican,262886,737962,35.62
1986,South Carolina,SC,45,Ernest Fritz Hollings,democrat,465500,737962,63.08
1986,South Dakota,SD,46,Thomas A. Daschle,democrat,152657,295830,51.60
1986,South Dakota,SD,46,James Abdnor,republican,143173,295830,48.40
1986,Utah,UT,49,Craig S. Oliver,democrat,115523,435111,26.55
1986,Utah,UT,49,"E. J. ""Jake"" Garn",republican,314608,435111,72.31
1986,Vermont,VT,50,Dick Snelling,republican,67798,196532,34.50
1986,Vermont,VT,50,Patrick Leahy,democrat,124123,196532,63.16
1986,Washington,WA,53,Slade Gorton,republican,650931,1337367,48.67
1986,Washington,WA,53,Brock Adams,democrat,677471,1337367,50.66
1986,Wisconsin,WI,55,Edward R. Garvey,democrat,702963,1483174,47.40
1986,Wisconsin,WI,55,Robert W. Kasten Jr.,republican,754573,1483174,50.88
1988,Arizona,AZ,4,Keith DeGreen,republican,478060,1164539,41.05
1988,Arizona,AZ,4,Dennis DeConcini,democrat,660403,1164539,56.71
1988,California,CA,6,Pete Wilson,republican,5143409,9743598,52.79
1988,California,CA,6,Leo McCarthy,democrat,4287253,9743598,44.00
1988,Connecticut,CT,9,"Lowell P. Weicher, Jr.",republican,678454,1383526,49.04
1988,Connecticut,CT,9,Joe Lieberman,democrat,688499,1383526,49.76
1988,Delaware,DE,10,"William V. Roth, Jr.",republican,151115,243493,62.06
1988,Delaware,DE,10,S. B. Woo,democrat,92378,243493,37.94
1988,Florida,FL,12,Connie Mack,republican,2051071,4068209,50.42
1988,Florida,FL,12,Buddy MacKay,democrat,2016553,4068209,49.57
1988,Hawaii,HI,15,Spark Matsunaga,democrat,247941,323876,76.55
1988,Hawaii,HI,15,Maria M. Hustace,republican,66987,323876,20.68
1988,Indiana,IN,18,Jack Wickes,democrat,668778,2099303,31.86
1988,Indiana,IN,18,Richard G. Lugar,republican,1430525,2099303,68.14
1988,Maine,ME,23,George J. Mitchell,democrat,452581,556745,81.29
1988,Maine,ME,23,Jasper S. Wyman,republican,104164,556745,18.71
1988,Maryland,MD,24,Alan L. Keyes,republican,617537,1617065,38.19
1988,Maryland,MD,24,Paul S. Sarbanes,democrat,999166,1617065,61.79
1988,Massachusetts,MA,25,Edward M. Kennedy,democrat,1693344,2606225,64.97
1988,Massachusetts,MA,25,Joseph D. Malone,republican,884267,2606225,33.93
1988,Michigan,MI,26,Jim Dunn,republican,1348219,3505985,38.45
1988,Michigan,MI,26,"Donald W. Riegle, Jr.",democrat,2116865,3505985,60.38
1988,Minnesota,MN,27,Dave Durenberger,republican,1176210,2093953,56.17
1988,Mississippi,MS,28,Trent Lott,republican,510380,946719,53.91
1988,Mississippi,MS,28,Wayne Dowdy,democrat,436339,946719,46.09
1988,Missouri,MO,29,John C. Danforth,republican,1407416,2078875,67.70
1988,Missouri,MO,29,Jeremiah W. (Jay) Nixon,democrat,660045,2078875,31.75
1988,Montana,MT,30,Conrad Burns,republican,189445,365254,51.87
1988,Montana,MT,30,John Melcher,democrat,175809,365254,48.13
1988,Nebraska,NE,31,Bob Kerrey,democrat,378717,667860,56.71
1988,Nebraska,NE,31,Dave Karnes,republican,278250,667860,41.66
1988,Nevada,NV,32,Chic Hecht,republican,161336,342407,47.12
1988,Nevada,NV,32,Richard H. Bryan,democrat,175548,342407,51.27
1988,New Jersey,NJ,34,Frank R. Lautenberg,democrat,1599905,2987634,53.55
1988,New Jersey,NJ,34,Peter M. Dawkins,republican,1349937,2987634,45.18
1988,New Mexico,NM,35,Jeff Bingaman,democrat,321983,508598,63.31
1988,New Mexico,NM,35,Bill Valentine,republican,186579,508598,36.68
1988,New York,NY,36,Robert R. McMillan,republican,1686558,6040980,27.92
1988,New York,NY,36,Daniel Patrick Moynihan,democrat,3907178,6040980,64.68
1988,North Dakota,ND,38,Quentin N. Burdick,democrat,171899,289170,59.45
1988,North Dakota,ND,38,Earl Strinden,republican,112937,289170,39.06
1988,Ohio,OH,39,Howard M. Metzenbaum,democrat,2480038,4352905,56.97
1988,Ohio,OH,39,George V Voinovich,republican,1872716,4352905,43.02
1988,Pennsylvania,PA,42,Joe Vignola,democrat,1416764,4366598,32.45
1988,Pennsylvania,PA,42,John Heinz,republican,2901715,4366598,66.45
1988,Rhode Island,RI,44,Richard A. Licht,democrat,180717,397990,45.41
1988,Rhode Island,RI,44,John H. Chaffee,republican,217273,397990,54.59
1988,Tennessee,TN,47,Jim Sasser,democrat,1020061,1567181,65.09
1988,Tennessee,TN,47,Bill Andersen,republican,541033,1567181,34.52
1988,Texas,TX,48,Lloyd Bentsen,democrat,3149806,5323606,59.17
1988,Texas,TX,48,Beau Boulter,republican,2129228,5323606,40.00
1988,Utah,UT,49,Brian H. Moss,democrat,203364,640702,31.74
1988,Utah,UT,49,Orrin G. Hatch,republican,430089,640702,67.13
1988,Vermont,VT,50,James M. Jeffords,republican,163183,240108,67.96
1988,Vermont,VT,50,Bill Gray,democrat,71460,240108,29.76
1988,Virginia,VA,51,Charles S. Robb,democrat,1474086,2068897,71.25
1988,Virginia,VA,51,Maurice A. Dawkins,republican,593652,2068897,28.69
1988,Washington,WA,53,Slade Gorton,republican,944359,1848542,51.09
1988,Washington,WA,53,Mike Lowry,democrat,904183,1848542,48.91
1988,West Virginia,WV,54,Robert C. Byrd,democrat,410983,634547,64.77
1988,West Virginia,WV,54,M. Jay Wolfe,republican,223564,634547,35.23
1988,Wisconsin,WI,55,Herbert H. Kohl,democrat,1128625,2168190,52.05
1988,Wisconsin,WI,55,Susan Engeleiter,republican,1030440,2168190,47.53
1988,Wyoming,WY,56,John P. Vinich,democrat,89821,180964,49.63
1988,Wyoming,WY,56,Malcolm Wallop,republican,91143,180964,50.37
1990,Alabama,AL,1,Howell Heflin,democrat,717814,1185154,60.57
1990,Alabama,AL,1,Bill Cabaniss,republican,467190,1185154,39.42
1990,Alaska,AK,2,Michael Beasley,democrat,61152,189957,32.19
1990,Alaska,AK,2,Ted Stevens,republican,125806,189957,66.23
1990,Arkansas,AR,5,David H. Pryor,democrat,493910,494735,99.83
1990,Colorado,CO,8,Hank Brown,republican,569048,1022027,55.68
1990,Colorado,CO,8,Josie Heath,democrat,425746,1022027,41.66
1990,Delaware,DE,10,Joseph R. Biden Jr.,democrat,112918,180157,62.68
1990,Delaware,DE,10,M. Jane Brady,republican,64554,180157,35.83
1990,Georgia,GA,13,Sam Nunn,democrat,1033439,1033439,100.00
1990,Hawaii,HI,15,Patricia F. Saiki,republican,155978,349666,44.61
1990,Hawaii,HI,15,Daniel K. Akaka,democrat,188901,349666,54.02
1990,Idaho,ID,16,Ron J. Twilegar,democrat,122295,315936,38.71
1990,Idaho,ID,16,Larry E. Craig,republican,193641,315936,61.29
1990,Illinois,IL,17,Paul Simon,democrat,2115377,3251005,65.07
1990,Illinois,IL,17,Lynn Martin,republican,1135628,3251005,34.93
1990,Indiana,IN,18,Baron P. Hill,democrat,696639,1502687,46.36
1990,Indiana,IN,18,Dan Coats,republican,806048,1502687,53.64
1990,Iowa,IA,19,Tom Harkin,democrat,535975,983933,54.47
1990,Iowa,IA,19,Thomas J. Tauke,republican,446869,983933,45.42
1990,Kansas,KS,20,Dick Williams,democrat,207491,786235,26.39
1990,Kansas,KS,20,Nancy Landon Kassebaum,republican,578605,786235,73.59
1990,Kentucky,KY,21,Mitch McConnell,republican,478034,916010,52.19
1990,Kentucky,KY,21,G. Harvey Sloane,democrat,437976,916010,47.81
1990,Louisiana,LA,22,J. Bennett Johnston,democrat,1,1,100.00
1990,Maine,ME,23,William S. Cohen,republican,319167,520320,61.34
1990,Maine,ME,23,Neil Rolde,democrat,201053,520320,38.64
1990,Massachusetts,MA,25,John F. Kerry,democrat,1321712,2424579,54.51
1990,Massachusetts,MA,25,Jim Rappaport,republican,992917,2424579,40.95
1990,Michigan,MI,26,Carl Levin,democrat,1471753,2560494,57.48
1990,Michigan,MI,26,Bill Schuette,republican,1055695,2560494,41.23
1990,Minnesota,MN,27,Rudy Boschwitz,republican,864375,1808045,47.81
1990,Minnesota,MN,27,Paul David Wellstone,democrat,911999,1808045,50.44
1990,Mississippi,MS,28,Thad Cochran,republican,274244,274244,100.00
1990,Montana,MT,30,Max Baucus,democrat,217563,319336,68.13
1990,Montana,MT,30,Allen C. Kolstad,republican,93836,319336,29.38
1990,Nebraska,NE,31,Hal Daub,republican,243013,593828,40.92
1990,Nebraska,NE,31,J. James Exon,democrat,349779,593828,58.90
1990,New Hampshire,NH,33,Robert C. Smith,republican,189792,291393,65.13
1990,New Hampshire,NH,33,John A. Durkin,democrat,91299,291393,31.33
1990,New Jersey,NJ,34,Christine Todd Whitman,republican,918874,1938454,47.40
1990,New Jersey,NJ,34,Bill Bradley,democrat,977810,1938454,50.44
1990,New Mexico,NM,35,Tom R. Benavides,democrat,110033,406938,27.04
1990,New Mexico,NM,35,Pete V. Domenici,republican,296712,406938,72.91
1990,North Carolina,NC,37,Harvey B. Gantt,democrat,981573,2069585,47.43
1990,North Carolina,NC,37,Jesse Helms,republican,1087331,2069585,52.54
1990,Oklahoma,OK,40,Stephen Jones,republican,148814,884498,16.82
1990,Oklahoma,OK,40,David L. Boren,democrat,735684,884498,83.18
1990,Oregon,OR,41,Mark O. Hatfield,republican,590095,1099255,53.68
1990,Oregon,OR,41,Harry Lonsdale,democrat,507743,1099255,46.19
1990,Rhode Island,RI,44,Claudine Schneider,republican,138947,364062,38.17
1990,Rhode Island,RI,44,Claiborne Pell,democrat,225105,364062,61.83
1990,South Carolina,SC,45,Strom Thurmond,republican,482032,750716,64.21
1990,South Carolina,SC,45,Bob Cunningham,democrat,244112,750716,32.52
1990,South Dakota,SD,46,Ted Muenster,democrat,116727,258976,45.07
1990,South Dakota,SD,46,Larry Pressler,republican,135682,258976,52.39
1990,Tennessee,TN,47,Albert Gore Jr.,democrat,530898,783922,67.72
1990,Tennessee,TN,47,William R. Hawkins,republican,233703,783922,29.81
1990,Texas,TX,48,Hugh Parmer,democrat,1429986,3822157,37.41
1990,Texas,TX,48,Phil Gramm,republican,2302357,3822157,60.24
1990,Virginia,VA,51,John Warner,republican,876782,1083690,80.91
1990,West Virginia,WV,54,John D. Rockefeller IV,democrat,276234,404305,68.32
1990,West Virginia,WV,54,John Yoder,republican,128071,404305,31.68
1990,Wyoming,WY,56,Alan K. Simpson,republican,100784,157632,63.94
1990,Wyoming,WY,56,Kathy Helling,democrat,56848,157632,36.06
1992,Alabama,AL,1,Richard C. Shelby,democrat,1022698,1577799,64.82
1992,Alabama,AL,1,Richard Sellers,republican,522015,1577799,33.09
1992,Alaska,AK,2,Frank H. Murkowski,republican,127163,239714,53.05
1992,Alaska,AK,2,Tony Smith,democrat,92065,239714,38.41
1992,Arizona,AZ,4,Claire Sargent,democrat,436321,1382051,31.57
1992,Arizona,AZ,4,John McCain,republican,771395,1382051,55.82
1992,Arkansas,AR,5,Dale Bumpers,democrat,553635,920008,60.18
1992,Arkansas,AR,5,Mike Huckabee,republican,366373,920008,39.82
1992,California,CA,6,Dianne Feinstein,democrat,5853651,10782743,54.29
1992,California,CA,6,Barbara Boxer,democrat,5173467,10799703,47.90
1992,California,CA,6,John Seymour,republican,4093501,10782743,37.96
1992,California,CA,6,Bruce Herschensohn,republican,4644182,10799703,43.00
1992,Colorado,CO,8,Ben Nighthorse Campbell,democrat,803725,1552289,51.78
1992,Colorado,CO,8,Terry Considine,republican,662893,1552289,42.70
1992,Connecticut,CT,9,Brook Johnson,republican,572036,1500661,38.12
1992,Connecticut,CT,9,Christopher J. Dodd,democrat,577662,1500661,38.49
1992,Florida,FL,12,Bill Grant,republican,1716505,4962290,34.59
1992,Florida,FL,12,Bob Graham,democrat,3245565,4962290,65.40
1992,Georgia,GA,13,"Wyche Fowler, Jr.",democrat,618877,1253991,49.35
1992,Georgia,GA,13,"Wyche Fowler, Jr.",democrat,1108416,2251587,49.23
1992,Georgia,GA,13,Paul Coverdell,republican,1073282,2251587,47.67
1992,Georgia,GA,13,Paul Coverdell,republican,635114,1253991,50.65
1992,Hawaii,HI,15,Rick Reed,republican,97928,363662,26.93
1992,Hawaii,HI,15,Daniel K. Inouye,democrat,208266,363662,57.27
1992,Idaho,ID,16,Dirk Kempthorne,republican,270468,478504,56.52
1992,Idaho,ID,16,Richard H. Stallings,democrat,208036,478504,43.48
1992,Illinois,IL,17,Richard S. Williamson,republican,2126833,4939558,43.06
1992,Illinois,IL,17,Carol Moseley-Braun,democrat,2631229,4939558,53.27
1992,Indiana,IN,18,Joseph H. Hogsett,democrat,900148,2211426,40.70
1992,Indiana,IN,18,Dan Coats,republican,1267972,2211426,57.34
1992,Iowa,IA,19,Jean Lloyd-Jones,democrat,351561,1292494,27.20
1992,Iowa,IA,19,Chuck Grassley,republican,899761,1292494,69.61
1992,Kansas,KS,20,Bob Dole,republican,706246,1126447,62.70
1992,Kansas,KS,20,Gloria O'Dell,democrat,349525,1126447,31.03
1992,Kentucky,KY,21,David L. Williams,republican,476604,1330858,35.81
1992,Kentucky,KY,21,Wendell H. Ford,democrat,836888,1330858,62.88
1992,Louisiana,LA,22,John B. Breaux,democrat,1,1,100.00
1992,Maryland,MD,24,Barbara A. Mikulski,democrat,1307610,1841298,71.02
1992,Maryland,MD,24,Alan L. Keyes,republican,533688,1841298,28.98
1992,Missouri,MO,29,Christopher S. Bond,republican,1221901,2354916,51.89
1992,Missouri,MO,29,Geri Rothman-Serot,democrat,1057967,2354916,44.93
1992,Nevada,NV,32,Demar Dahl,republican,199413,495887,40.21
1992,Nevada,NV,32,Harry Reid,democrat,253150,495887,51.05
1992,New Hampshire,NH,33,Judd Gregg,republican,249591,518170,48.17
1992,New Hampshire,NH,33,John Rauh,democrat,234982,518170,45.35
1992,New York,NY,36,Alfonse D'Amato,republican,2652822,7078805,37.48
1992,New York,NY,36,Robert Abrams,democrat,2943001,7078805,41.57
1992,North Carolina,NC,37,Terry Sanford,democrat,1194015,2577891,46.32
1992,North Carolina,NC,37,Lauch Faircloth,republican,1297892,2577891,50.35
1992,North Dakota,ND,38,Byron L. Dorgan,democrat,179347,303957,59.00
1992,North Dakota,ND,38,Steve Sydness,republican,118162,303957,38.87
1992,Ohio,OH,39,John Glenn,democrat,2444419,4793953,50.99
1992,Ohio,OH,39,Michael DeWine,republican,2028300,4793953,42.31
1992,Oklahoma,OK,40,Don Nickles,republican,757876,1294423,58.55
1992,Oklahoma,OK,40,Steve Lewis,democrat,494350,1294423,38.19
1992,Oregon,OR,41,Les AuCoin,democrat,639851,1376033,46.50
1992,Oregon,OR,41,Bob Packwood,republican,717455,1376033,52.14
1992,Pennsylvania,PA,42,Lynn Yeakel,democrat,2224966,4802410,46.33
1992,Pennsylvania,PA,42,Arlen Specter,republican,2358125,4802410,49.10
1992,South Carolina,SC,45,Tommy Hartnett,republican,554175,1180438,46.95
1992,South Carolina,SC,45,Ernest F. Hollings,democrat,591030,1180438,50.07
1992,South Dakota,SD,46,Thomas A. Daschle,democrat,217095,334495,64.90
1992,South Dakota,SD,46,Charlene Haar,republican,108733,334495,32.51
1992,Utah,UT,49,Robert F. Bennett,republican,420069,758479,55.38
1992,Utah,UT,49,Wayne Owens,democrat,301228,758479,39.71
1992,Vermont,VT,50,Patrick J. Leahy,democrat,154762,285739,54.16
1992,Vermont,VT,50,James H. Douglas,republican,123854,285739,43.35
1992,Washington,WA,53,Rod Chandler,republican,1020829,2218802,46.01
1992,Washington,WA,53,Patty Murray,democrat,1197973,2218802,53.99
1992,Wisconsin,WI,55,"Robert W. Kasten, Jr.",republican,1129599,2455124,46.01
1992,Wisconsin,WI,55,Russell D. Feingold,democrat,1290662,2455124,52.57
1994,Arizona,AZ,4,Sam Coppersmith,democrat,442510,1119060,39.54
1994,Arizona,AZ,4,Jon Kyl,republican,600999,1119060,53.71
1994,California,CA,6,Dianne Feinstein,democrat,3979152,8514089,46.74
1994,California,CA,6,Michael Huffington,republican,3817025,8514089,44.83
1994,Connecticut,CT,9,Jerry Labriola,republican,334833,1079664,31.01
1994,Connecticut,CT,9,Joseph I. Lieberman,democrat,443793,1079664,41.10
1994,Delaware,DE,10,"William V. Roth, Jr.",republican,111074,199000,55.82
1994,Delaware,DE,10,Charles M. Oberly,democrat,84540,199000,42.48
1994,Florida,FL,12,Connie Mack,republican,2895200,4106816,70.50
1994,Florida,FL,12,Hugh E. Rodham,democrat,1210577,4106816,29.48
1994,Hawaii,HI,15,Daniel K. Akaka,democrat,256189,356902,71.78
1994,Hawaii,HI,15,Maria M. Hustace,republican,86320,356902,24.19
1994,Indiana,IN,18,Richard G. Lugar,republican,1039625,1543568,67.35
1994,Indiana,IN,18,James Jontz,democrat,470799,1543568,30.50
1994,Maine,ME,23,Olympia J. Snowe,republican,308244,511733,60.24
1994,Maine,ME,23,Thomas H. Andrews,democrat,186042,511733,36.36
1994,Maryland,MD,24,William Brock,republican,559908,1369101,40.90
1994,Maryland,MD,24,Paul S. Sarbanes,democrat,809125,1369101,59.10
1994,Massachusetts,MA,25,W. Mitt Romney,republican,894000,2179945,41.01
1994,Massachusetts,MA,25,Edward M. Kennedy,democrat,1265997,2179945,58.07
1994,Michigan,MI,26,Spencer Abraham,republican,1578770,3043385,51.88
1994,Michigan,MI,26,Bobb Carr,democrat,1300960,3043385,42.75
1994,Minnesota,MN,27,Rod Grams,republican,869653,1772929,49.05
1994,Mississippi,MS,28,Trent Lott,republican,418333,608085,68.80
1994,Mississippi,MS,28,Ken Harper,democrat,189752,608085,31.20
1994,Missouri,MO,29,Alan Wheat,democrat,633697,1775116,35.70
1994,Missouri,MO,29,John Ashcroft,republican,1060149,1775116,59.72
1994,Montana,MT,30,Jack Mudd,democrat,131845,350387,37.63
1994,Montana,MT,30,Conrad R. Burns,republican,218542,350387,62.37
1994,Nebraska,NE,31,Jan Stoney,republican,260668,579205,45.00
1994,Nebraska,NE,31,J. Robert Kerrey,democrat,317297,579205,54.78
1994,Nevada,NV,32,Hal Furman,republican,156020,380530,41.00
1994,Nevada,NV,32,Richard H. Bryan,democrat,193804,380530,50.93
1994,New Jersey,NJ,34,"Garabed ""Chuck"" Haytaian",republican,966244,2054887,47.02
1994,New Jersey,NJ,34,Frank R. Lautenberg,democrat,1033487,2054887,50.29
1994,New Mexico,NM,35,Colin R. McMillan,republican,213025,463196,45.99
1994,New Mexico,NM,35,Jeff Bingaman,democrat,249989,463196,53.97
1994,New York,NY,36,Daniel Patrick Moynihan,democrat,2528387,5328486,47.45
1994,New York,NY,36,Bernadette Castro,republican,1711760,5328486,32.12
1994,North Dakota,ND,38,Kent Conrad,democrat,137157,236547,57.98
1994,North Dakota,ND,38,Ben Clayburgh,republican,99390,236547,42.02
1994,Ohio,OH,39,Joel Hyatt,democrat,1348213,3436884,39.23
1994,Ohio,OH,39,Mike DeWine,republican,1836556,3436884,53.44
1994,Oklahoma,OK,40,Dave McCurdy,democrat,392488,982430,39.95
1994,Oklahoma,OK,40,James M. Inhofe,republican,542390,982430,55.21
1994,Pennsylvania,PA,42,Rick Santorum,republican,1735691,3513361,49.40
1994,Pennsylvania,PA,42,Harris Wofford,democrat,1648481,3513361,46.92
1994,Rhode Island,RI,44,Linda J. Kushner,democrat,122532,345388,35.48
1994,Rhode Island,RI,44,John H. Chafee,republican,222856,345388,64.52
1994,Tennessee,TN,47,Jim Sasser,democrat,623164,1480391,42.09
1994,Tennessee,TN,47,Bill Frist,republican,834226,1480391,56.35
1994,Tennessee,TN,47,Fred Thompson,republican,885998,1465862,60.44
1994,Tennessee,TN,47,Jim Cooper,democrat,565930,1465862,38.61
1994,Texas,TX,48,Richard Fisher,democrat,1639615,4279940,38.31
1994,Texas,TX,48,Kay Bailey Hutchison,republican,2604218,4279940,60.85
1994,Utah,UT,49,Orrin G. Hatch,republican,357297,519304,68.80
1994,Utah,UT,49,Patrick A. Shea,democrat,146938,519304,28.30
1994,Vermont,VT,50,James M. Jeffords,republican,106505,211672,50.32
1994,Vermont,VT,50,Jan Backus,democrat,85868,211672,40.57
1994,Virginia,VA,51,Charles S. Robb,democrat,938376,2057463,45.61
1994,Virginia,VA,51,"Oliver L. ""Ollie"" North",republican,882213,2057463,42.88
1994,Washington,WA,53,Slade Gorton,republican,947821,1700173,55.75
1994,Washington,WA,53,Ron Sims,democrat,752352,1700173,44.25
1994,West Virginia,WV,54,Robert C. Byrd,democrat,290495,420936,69.01
1994,West Virginia,WV,54,Stan Klos,republican,130441,420936,30.99
1994,Wisconsin,WI,55,Herb Kohl,democrat,912662,1565628,58.29
1994,Wisconsin,WI,55,Robert T. Welch,republican,636989,1565628,40.69
1994,Wyoming,WY,56,Craig Thomas,republican,118754,201710,58.87
1994,Wyoming,WY,56,Mike Sullivan,democrat,79287,201710,39.31
1996,Alabama,AL,1,Roger Bedford,democrat,681651,1499393,45.46
1996,Alabama,AL,1,Jeff Sessions,republican,786436,1499393,52.45
1996,Alaska,AK,2,Theresa Nangle Obermeyer,democrat,23977,231916,10.34
1996,Alaska,AK,2,Ted Stevens,republican,177893,231916,76.71
1996,Arkansas,AR,5,Winston Bryant,democrat,400241,846183,47.30
1996,Arkansas,AR,5,Y. Tim Hutchinson,republican,445942,846183,52.70
1996,Colorado,CO,8,Tom Strickland,democrat,667600,1459601,45.74
1996,Colorado,CO,8,Wayne Allard,republican,750315,1459601,51.41
1996,Delaware,DE,10,Raymond J. Clatworthy,republican,105088,275591,38.13
1996,Delaware,DE,10,Joseph R. Biden Jr.,democrat,165465,275591,60.04
1996,Georgia,GA,13,Guy W. Millner,republican,1073969,2259224,47.54
1996,Georgia,GA,13,Max Cleland,democrat,1103993,2259224,48.87
1996,Idaho,ID,16,Larry E. Craig,republican,283532,497233,57.02
1996,Idaho,ID,16,Walt Minnick,democrat,198422,497233,39.91
1996,Illinois,IL,17,Al Salvi,republican,1728824,4250722,40.67
1996,Illinois,IL,17,Richard J. Durbin,democrat,2384028,4250722,56.09
1996,Iowa,IA,19,Tom Harkin,democrat,634166,1224054,51.81
1996,Iowa,IA,19,Jim Lightfoot,republican,571807,1224054,46.71
1996,Kansas,KS,20,Sam Brownback,republican,574021,1064716,53.91
1996,Kansas,KS,20,Pat Roberts,republican,652677,1052300,62.02
1996,Kansas,KS,20,Jill Docking,democrat,461344,1064716,43.33
1996,Kansas,KS,20,Sally Thompson,democrat,362380,1052300,34.44
1996,Kentucky,KY,21,Mitch McConnell,republican,724794,1307046,55.45
1996,Kentucky,KY,21,Steven L. Beshear,democrat,560012,1307046,42.85
1996,Louisiana,LA,22,"Louis ""Woody"" Jenkins",republican,847157,1700102,49.83
1996,Louisiana,LA,22,Mary L. Landrieu,democrat,852945,1700102,50.17
1996,Maine,ME,23,Joseph E. Brennan,democrat,266226,606777,43.88
1996,Maine,ME,23,Susan M. Collins,republican,298422,606777,49.18
1996,Massachusetts,MA,25,John F. Kerry,democrat,1334135,2555942,52.20
1996,Massachusetts,MA,25,William F. Weld,republican,1143120,2555942,44.72
1996,Michigan,MI,26,Carl Levin,democrat,2195738,3762575,58.36
1996,Michigan,MI,26,Ronna Romney,republican,1500106,3762575,39.87
1996,Minnesota,MN,27,Rudy Boschwitz,republican,901194,2182905,41.28
1996,Mississippi,MS,28,Thad Cochran,republican,624154,878662,71.03
1996,Mississippi,MS,28,James W. (Bootie) Hunt,democrat,240647,878662,27.39
1996,Montana,MT,30,Dennis Rehberg,republican,182111,407490,44.69
1996,Montana,MT,30,Max Baucus,democrat,201935,407490,49.56
1996,Nebraska,NE,31,Ben Nelson,democrat,281904,661837,42.59
1996,Nebraska,NE,31,Chuck Hagel,republican,379933,661837,57.41
1996,New Hampshire,NH,33,Bob Smith,republican,242257,491873,49.25
1996,New Hampshire,NH,33,Dick Swett,democrat,227355,491873,46.22
1996,New Jersey,NJ,34,Dick Zimmer,republican,1227351,2883466,42.57
1996,New Jersey,NJ,34,Robert G. Torricelli,democrat,1519154,2883466,52.68
1996,New Mexico,NM,35,Pete V. Domenici,republican,357171,551821,64.73
1996,New Mexico,NM,35,Art Trujillo,democrat,164356,551821,29.78
1996,North Carolina,NC,37,Jesse Helms,republican,1345833,2556456,52.64
1996,North Carolina,NC,37,Harvey B. Gantt,democrat,1173875,2556456,45.92
1996,Oklahoma,OK,40,James M. Inhofe,republican,670610,1183150,56.68
1996,Oklahoma,OK,40,Jim Boren,democrat,474162,1183150,40.08
1996,Oregon,OR,41,Tom Bruggere,democrat,624370,1360230,45.90
1996,Oregon,OR,41,Gordon Smith,republican,677336,1360230,49.80
1996,Rhode Island,RI,44,Jack Reed,democrat,230676,364371,63.31
1996,Rhode Island,RI,44,Nancy J. Mayer,republican,127368,364371,34.96
1996,South Carolina,SC,45,Strom Thurmond,republican,619859,1161231,53.38
1996,South Carolina,SC,45,Elliot Springs Close,democrat,510951,1161231,44.00
1996,South Dakota,SD,46,Larry Pressler,republican,157954,324487,48.68
1996,South Dakota,SD,46,Tim Johnson,democrat,166533,324487,51.32
1996,Tennessee,TN,47,Fred Thompson,republican,1091554,1778664,61.37
1996,Tennessee,TN,47,Houston Gordon,democrat,654937,1778664,36.82
1996,Texas,TX,48,Victor M. Morales,democrat,2428776,5527441,43.94
1996,Texas,TX,48,Phil Gramm,republican,3027680,5527441,54.78
1996,Virginia,VA,51,John W. Warner,republican,1235744,2354715,52.48
1996,Virginia,VA,51,Mark R. Warner,democrat,1115982,2354715,47.39
1996,West Virginia,WV,54,John D. Rockefeller IV,democrat,456526,595614,76.65
1996,West Virginia,WV,54,Betty A. Burks,republican,139088,595614,23.35
1996,Wyoming,WY,56,Michael B. Enzi,republican,114116,211077,54.06
1996,Wyoming,WY,56,Kathy Karpan,democrat,89103,211077,42.21
1998,Alabama,AL,1,Richard C. Shelby,republican,817973,1293405,63.24
1998,Alabama,AL,1,Clayton Suddith,democrat,474568,1293405,36.69
1998,Alaska,AK,2,Frank H. Murkowski,republican,165227,221807,74.49
1998,Alaska,AK,2,"Joseph A. ""Joe"" Sonneman",democrat,43743,221807,19.72
1998,Arizona,AZ,4,Ed Ranger,democrat,275224,1013280,27.16
1998,Arizona,AZ,4,John McCain,republican,696577,1013280,68.74
1998,Arkansas,AR,5,Fay Boozman,republican,295870,700831,42.22
1998,Arkansas,AR,5,Blanche Lambert Lincoln,democrat,385878,700831,55.06
1998,California,CA,6,Matt Fong,republican,3575078,8311905,43.01
1998,California,CA,6,Barbara Boxer,democrat,4410056,8311905,53.06
1998,Colorado,CO,8,Ben Nighthorse Campbell,republican,829370,1327235,62.49
1998,Colorado,CO,8,Dottie Lamm,democrat,464754,1327235,35.02
1998,Connecticut,CT,9,Gary Franks,republican,312177,964457,32.37
1998,Connecticut,CT,9,Christopher J. Dodd,democrat,628306,964457,65.15
1998,Florida,FL,12,Bob Graham,democrat,2436407,3900162,62.47
1998,Florida,FL,12,Charlie Crist,republican,1463755,3900162,37.53
