year,state,state_po,state_fips,candidate,party,candidatevotes,totalvotes,percentvote
1976,Alabama,AL,1,"Carter, Jimmy",democrat,659170,1182850,55.73
1976,Alabama,AL,1,"Ford, Gerald",republican,504070,1182850,42.61
1976,Alaska,AK,2,"Ford, Gerald",republican,71555,123574,57.9
1976,Alaska,AK,2,"Carter, Jimmy",democrat,44058,123574,35.65
1976,Arizona,AZ,4,"Ford, Gerald",republican,418642,742719,56.37
1976,Arizona,AZ,4,"Carter, Jimmy",democrat,295602,742719,39.8
1976,Arkansas,AR,5,"Carter, Jimmy",democrat,498604,767535,64.96
1976,Arkansas,AR,5,"Ford, Gerald",republican,267903,767535,34.9
1976,California,CA,6,"Ford, Gerald",republican,3882244,7803770,49.75
1976,California,CA,6,"Carter, Jimmy",democrat,3742284,7803770,47.95
1976,Colorado,CO,8,"Ford, Gerald",republican,584278,1081440,54.03
1976,Colorado,CO,8,"Carter, Jimmy",democrat,460801,1081440,42.61
1976,Connecticut,CT,9,"Ford, Gerald",republican,719261,1386355,51.88
1976,Connecticut,CT,9,"Carter, Jimmy",democrat,647895,1386355,46.73
1976,Delaware,DE,10,"Carter, Jimmy",democrat,122461,235642,51.97
1976,Delaware,DE,10,"Ford, Gerald",republican,109780,235642,46.59
1976,District of Columbia,DC,11,"Carter, Jimmy",democrat,137818,168830,81.63
1976,District of Columbia,DC,11,"Ford, Gerald",republican,27873,168830,16.51
1976,Florida,FL,12,"Carter, Jimmy",democrat,1636000,3150631,51.93
1976,Florida,FL,12,"Ford, Gerald",republican,1469531,3150631,46.64
1976,Georgia,GA,13,"Carter, Jimmy",democrat,979409,1463152,66.94
1976,Georgia,GA,13,"Ford, Gerald",republican,483743,1463152,33.06
1976,Hawaii,HI,15,"Carter, Jimmy",democrat,147375,291301,50.59
1976,Hawaii,HI,15,"Ford, Gerald",republican,140003,291301,48.06
1976,Idaho,ID,16,"Ford, Gerald",republican,204151,340932,59.88
1976,Idaho,ID,16,"Carter, Jimmy",democrat,126549,340932,37.12
1976,Illinois,IL,17,"Ford, Gerald",republican,2364269,4721282,50.08
1976,Illinois,IL,17,"Carter, Jimmy",democrat,2271295,4721282,48.11
1976,Indiana,IN,18,"Ford, Gerald",republican,1183958,2220362,53.32
1976,Indiana,IN,18,"Carter, Jimmy",democrat,1014714,2220362,45.7
1976,Iowa,IA,19,"Ford, Gerald",republican,632864,1279303,49.47
1976,Iowa,IA,19,"Carter, Jimmy",democrat,619931,1279303,48.46
1976,Kansas,KS,20,"Ford, Gerald",republican,502752,957845,52.49
1976,Kansas,KS,20,"Carter, Jimmy",democrat,430421,957845,44.94
1976,Kentucky,KY,21,"Carter, Jimmy",democrat,615717,1167142,52.75
1976,Kentucky,KY,21,"Ford, Gerald",republican,531852,1167142,45.57
1976,Louisiana,LA,22,"Carter, Jimmy",democrat,661365,1277383,51.77
1976,Louisiana,LA,22,"Ford, Gerald",republican,587446,1277383,45.99
1976,Maine,ME,23,"Ford, Gerald",republican,236320,482968,48.93
1976,Maine,ME,23,"Carter, Jimmy",democrat,232279,482968,48.09
1976,Maryland,MD,24,"Carter, Jimmy",democrat,759612,1432273,53.04
1976,Maryland,MD,24,"Ford, Gerald",republican,672661,1432273,46.96
1976,Massachusetts,MA,25,"Carter, Jimmy",democrat,1429475,2547558,56.11
1976,Massachusetts,MA,25,"Ford, Gerald",republican,1030276,2547558,40.44
1976,Michigan,MI,26,"Ford, Gerald",republican,1893742,3651590,51.86
1976,Michigan,MI,26,"Carter, Jimmy",democrat,1696714,3651590,46.47
1976,Minnesota,MN,27,"Carter, Jimmy",democrat,1070440,1949931,54.9
1976,Minnesota,MN,27,"Ford, Gerald",republican,819395,1949931,42.02
1976,Mississippi,MS,28,"Carter, Jimmy",democrat,381329,768390,49.63
1976,Mississippi,MS,28,"Ford, Gerald",republican,366846,768390,47.74
1976,Missouri,MO,29,"Carter, Jimmy",democrat,998387,1953600,51.1
1976,Missouri,MO,29,"Ford, Gerald",republican,927443,1953600,47.47
1976,Montana,MT,30,"Ford, Gerald",republican,173703,328734,52.84
1976,Montana,MT,30,"Carter, Jimmy",democrat,149259,328734,45.4
1976,Nebraska,NE,31,"Ford, Gerald",republican,359219,606749,59.2
1976,Nebraska,NE,31,"Carter, Jimmy",democrat,233293,606749,38.45
1976,Nevada,NV,32,"Ford, Gerald",republican,101273,201876,50.17
1976,Nevada,NV,32,"Carter, Jimmy",democrat,92479,201876,45.81
1976,New Hampshire,NH,33,"Ford, Gerald",republican,185935,339627,54.75
1976,New Hampshire,NH,33,"Carter, Jimmy",democrat,147645,339627,43.47
1976,New Jersey,NJ,34,"Ford, Gerald",republican,1509688,3014472,50.08
1976,New Jersey,NJ,34,"Carter, Jimmy",democrat,1444653,3014472,47.92
1976,New Mexico,NM,35,"Ford, Gerald",republican,211419,416590,50.75
1976,New Mexico,NM,35,"Carter, Jimmy",democrat,201148,416590,48.28
1976,New York,NY,36,"Carter, Jimmy",democrat,3244165,6668262,48.65
1976,New York,NY,36,"Ford, Gerald",republican,2825913,6668262,42.38
1976,North Carolina,NC,37,"Carter, Jimmy",democrat,927365,1677906,55.27
1976,North Carolina,NC,37,"Ford, Gerald",republican,741960,1677906,44.22
1976,North Dakota,ND,38,"Ford, Gerald",republican,153684,297308,51.69
1976,North Dakota,ND,38,"Carter, Jimmy",democrat,136078,297308,45.77
1976,Ohio,OH,39,"Carter, Jimmy",democrat,2009959,4110456,48.9
1976,Ohio,OH,39,"Ford, Gerald",republican,2000626,4110456,48.67
1976,Oklahoma,OK,40,"Ford, Gerald",republican,545708,1092251,49.96
1976,Oklahoma,OK,40,"Carter, Jimmy",democrat,532442,1092251,48.75
1976,Oregon,OR,41,"Ford, Gerald",republican,492120,1029876,47.78
1976,Oregon,OR,41,"Carter, Jimmy",democrat,490407,1029876,47.62
1976,Pennsylvania,PA,42,"Carter, Jimmy",democrat,2328677,4620787,50.4
1976,Pennsylvania,PA,42,"Ford, Gerald",republican,2205604,4620787,47.73
1976,Rhode Island,RI,44,"Carter, Jimmy",democrat,227636,410584,55.44
1976,Rhode Island,RI,44,"Ford, Gerald",republican,181249,410584,44.14
1976,South Carolina,SC,45,"Carter, Jimmy",democrat,450807,802583,56.17
1976,South Carolina,SC,45,"Ford, Gerald",republican,346149,802583,43.13
1976,South Dakota,SD,46,"Ford, Gerald",republican,151505,300678,50.39
1976,South Dakota,SD,46,"Carter, Jimmy",democrat,147068,300678,48.91
1976,Tennessee,TN,47,"Carter, Jimmy",democrat,825879,1476346,55.94
1976,Tennessee,TN,47,"Ford, Gerald",republican,633969,1476346,42.94
1976,Texas,TX,48,"Carter, Jimmy",democrat,2082319,4071884,51.14
1976,Texas,TX,48,"Ford, Gerald",republican,1953300,4071884,47.97
1976,Utah,UT,49,"Ford, Gerald",republican,337908,541218,62.43
1976,Utah,UT,49,"Carter, Jimmy",democrat,182110,541218,33.65
1976,Vermont,VT,50,"Ford, Gerald",republican,100387,183902,54.59
1976,Vermont,VT,50,"Carter, Jimmy",democrat,77798,183902,42.3
1976,Virginia,VA,51,"Ford, Gerald",republican,836554,1697094,49.29
1976,Virginia,VA,51,"Carter, Jimmy",democrat,813896,1697094,47.96
1976,Washington,WA,53,"Ford, Gerald",republican,777732,1555534,50
1976,Washington,WA,53,"Carter, Jimmy",democrat,717323,1555534,46.11
1976,West Virginia,WV,54,"Carter, Jimmy",democrat,435864,750590,58.07
1976,West Virginia,WV,54,"Ford, Gerald",republican,314726,750590,41.93
1976,Wisconsin,WI,55,"Carter, Jimmy",democrat,1040232,2101336,49.5
1976,Wisconsin,WI,55,"Ford, Gerald",republican,1004987,2101336,47.83
1976,Wyoming,WY,56,"Ford, Gerald",republican,92717,156343,59.3
1976,Wyoming,WY,56,"Carter, Jimmy",democrat,62239,156343,39.81
1980,Alabama,AL,1,"Reagan, Ronald",republican,654192,1341929,48.75
1980,Alabama,AL,1,"Carter, Jimmy",democrat,636730,1341929,47.45
1980,Alaska,AK,2,"Reagan, Ronald",republican,86112,158445,54.35
1980,Alaska,AK,2,"Carter, Jimmy",democrat,41842,158445,26.41
1980,Arizona,AZ,4,"Reagan, Ronald",republican,529688,873945,60.61
1980,Arizona,AZ,4,"Carter, Jimmy",democrat,246843,873945,28.24
1980,Arkansas,AR,5,"Reagan, Ronald",republican,403164,837582,48.13
1980,Arkansas,AR,5,"Carter, Jimmy",democrat,398041,837582,47.52
1980,California,CA,6,"Reagan, Ronald",republican,4522994,8582938,52.7
1980,California,CA,6,"Carter, Jimmy",democrat,3082943,8582938,35.92
1980,Colorado,CO,8,"Reagan, Ronald",republican,652264,1184450,55.07
1980,Colorado,CO,8,"Carter, Jimmy",democrat,368009,1184450,31.07
1980,Connecticut,CT,9,"Reagan, Ronald",republican,677210,1406285,48.16
1980,Connecticut,CT,9,"Carter, Jimmy",democrat,541732,1406285,38.52
1980,Delaware,DE,10,"Reagan, Ronald",republican,111252,235668,47.21
1980,Delaware,DE,10,"Carter, Jimmy",democrat,105754,235668,44.87
1980,District of Columbia,DC,11,"Carter, Jimmy",democrat,130231,173889,74.89
1980,District of Columbia,DC,11,"Reagan, Ronald",republican,23313,173889,13.41
1980,Florida,FL,12,"Reagan, Ronald",republican,2046951,3686927,55.52
1980,Florida,FL,12,"Carter, Jimmy",democrat,1419475,3686927,38.5
1980,Georgia,GA,13,"Carter, Jimmy",democrat,890955,1596805,55.8
1980,Georgia,GA,13,"Reagan, Ronald",republican,654168,1596805,40.97
1980,Hawaii,HI,15,"Carter, Jimmy",democrat,135879,303287,44.8
1980,Hawaii,HI,15,"Reagan, Ronald",republican,130112,303287,42.9
1980,Idaho,ID,16,"Reagan, Ronald",republican,290699,437431,66.46
1980,Idaho,ID,16,"Carter, Jimmy",democrat,110192,437431,25.19
1980,Illinois,IL,17,"Reagan, Ronald",republican,2358049,4749721,49.65
1980,Illinois,IL,17,"Carter, Jimmy",democrat,1981413,4749721,41.72
1980,Indiana,IN,18,"Reagan, Ronald",republican,1255656,2242033,56.01
1980,Indiana,IN,18,"Carter, Jimmy",democrat,844197,2242033,37.65
1980,Iowa,IA,19,"Reagan, Ronald",republican,676026,1317661,51.31
1980,Iowa,IA,19,"Carter, Jimmy",democrat,508672,1317661,38.6
1980,Kansas,KS,20,"Reagan, Ronald",republican,566812,979795,57.85
1980,Kansas,KS,20,"Carter, Jimmy",democrat,326150,979795,33.29
1980,Kentucky,KY,21,"Reagan, Ronald",republican,635274,1295627,49.03
1980,Kentucky,KY,21,"Carter, Jimmy",democrat,617417,1295627,47.65
1980,Louisiana,LA,22,"Reagan, Ronald",republican,792853,1548591,51.2
1980,Louisiana,LA,22,"Carter, Jimmy",democrat,708453,1548591,45.75
1980,Maine,ME,23,"Reagan, Ronald",republican,238522,523011,45.61
1980,Maine,ME,23,"Carter, Jimmy",democrat,220974,523011,42.25
1980,Maryland,MD,24,"Carter, Jimmy",democrat,726161,1540496,47.14
1980,Maryland,MD,24,"Reagan, Ronald",republican,680606,1540496,44.18
1980,Massachusetts,MA,25,"Reagan, Ronald",republican,1057631,2524090,41.9
1980,Massachusetts,MA,25,"Carter, Jimmy",democrat,1053802,2524090,41.75
1980,Michigan,MI,26,"Reagan, Ronald",republican,1915225,3909725,48.99
1980,Michigan,MI,26,"Carter, Jimmy",democrat,1661532,3909725,42.5
1980,Minnesota,MN,27,"Carter, Jimmy",democrat,954173,2051916,46.5
1980,Minnesota,MN,27,"Reagan, Ronald",republican,873268,2051916,42.56
1980,Mississippi,MS,28,"Reagan, Ronald",republican,441089,891750,49.46
1980,Mississippi,MS,28,"Carter, Jimmy",democrat,429281,891750,48.14
1980,Missouri,MO,29,"Reagan, Ronald",republican,1074181,2099824,51.16
1980,Missouri,MO,29,"Carter, Jimmy",democrat,931182,2099824,44.35
1980,Montana,MT,30,"Reagan, Ronald",republican,206814,363952,56.82
1980,Montana,MT,30,"Carter, Jimmy",democrat,118032,363952,32.43
1980,Nebraska,NE,31,"Reagan, Ronald",republican,419214,639533,65.55
1980,Nebraska,NE,31,"Carter, Jimmy",democrat,166424,639533,26.02
1980,Nevada,NV,32,"Reagan, Ronald",republican,155017,243692,63.61
1980,Nevada,NV,32,"Carter, Jimmy",democrat,66666,243692,27.36
1980,New Hampshire,NH,33,"Reagan, Ronald",republican,221705,383990,57.74
1980,New Hampshire,NH,33,"Carter, Jimmy",democrat,108864,383990,28.35
1980,New Jersey,NJ,34,"Reagan, Ronald",republican,1546557,2975684,51.97
1980,New Jersey,NJ,34,"Carter, Jimmy",democrat,1147364,2975684,38.56
1980,New Mexico,NM,35,"Reagan, Ronald",republican,250779,456237,54.97
1980,New Mexico,NM,35,"Carter, Jimmy",democrat,167826,456237,36.78
1980,New York,NY,36,"Carter, Jimmy",democrat,2728372,6201959,43.99
1980,New York,NY,36,"Reagan, Ronald",republican,2637700,6201959,42.53
1980,North Carolina,NC,37,"Reagan, Ronald",republican,915018,1855833,49.3
1980,North Carolina,NC,37,"Carter, Jimmy",democrat,875635,1855833,47.18
1980,North Dakota,ND,38,"Reagan, Ronald",republican,193695,301116,64.33
1980,North Dakota,ND,38,"Carter, Jimmy",democrat,79189,301116,26.3
1980,Ohio,OH,39,"Reagan, Ronald",republican,2206545,4283603,51.51
1980,Ohio,OH,39,"Carter, Jimmy",democrat,1752414,4283603,40.91
1980,Oklahoma,OK,40,"Reagan, Ronald",republican,695570,1149708,60.5
1980,Oklahoma,OK,40,"Carter, Jimmy",democrat,402026,1149708,34.97
1980,Oregon,OR,41,"Reagan, Ronald",republican,571044,1181516,48.33
1980,Oregon,OR,41,"Carter, Jimmy",democrat,456890,1181516,38.67
1980,Pennsylvania,PA,42,"Reagan, Ronald",republican,2261872,4561501,49.59
1980,Pennsylvania,PA,42,"Carter, Jimmy",democrat,1937540,4561501,42.48
1980,Rhode Island,RI,44,"Carter, Jimmy",democrat,198342,415967,47.68
1980,Rhode Island,RI,44,"Reagan, Ronald",republican,154793,415967,37.21
1980,South Carolina,SC,45,"Reagan, Ronald",republican,439277,888258,49.45
1980,South Carolina,SC,45,"Carter, Jimmy",democrat,428220,888258,48.21
1980,South Dakota,SD,46,"Reagan, Ronald",republican,198343,327703,60.53
1980,South Dakota,SD,46,"Carter, Jimmy",democrat,103855,327703,31.69
1980,Tennessee,TN,47,"Reagan, Ronald",republican,787761,1617616,48.7
1980,Tennessee,TN,47,"Carter, Jimmy",democrat,783051,1617616,48.41
1980,Texas,TX,48,"Reagan, Ronald",republican,2510705,4541636,55.28
1980,Texas,TX,48,"Carter, Jimmy",democrat,1881147,4541636,41.42
1980,Utah,UT,49,"Reagan, Ronald",republican,439687,604152,72.78
1980,Utah,UT,49,"Carter, Jimmy",democrat,124266,604152,20.57
1980,Vermont,VT,50,"Reagan, Ronald",republican,94628,213299,44.36
1980,Vermont,VT,50,"Carter, Jimmy",democrat,81952,213299,38.42
1980,Virginia,VA,51,"Reagan, Ronald",republican,989609,1866032,53.03
1980,Virginia,VA,51,"Carter, Jimmy",democrat,752174,1866032,40.31
1980,Washington,WA,53,"Reagan, Ronald",republican,865244,1742394,49.66
1980,Washington,WA,53,"Carter, Jimmy",democrat,650193,1742394,37.32
1980,West Virginia,WV,54,"Carter, Jimmy",democrat,367462,737715,49.81
1980,West Virginia,WV,54,"Reagan, Ronald",republican,334206,737715,45.3
1980,Wisconsin,WI,55,"Reagan, Ronald",republican,1088845,2273221,47.9
1980,Wisconsin,WI,55,"Carter, Jimmy",democrat,981584,2273221,43.18
1980,Wyoming,WY,56,"Reagan, Ronald",republican,110700,176713,62.64
1980,Wyoming,WY,56,"Carter, Jimmy",democrat,49427,176713,27.97
1984,Alabama,AL,1,"Reagan, Ronald",republican,872849,1441713,60.54
1984,Alabama,AL,1,"Mondale, Walter",democrat,551899,1441713,38.28
1984,Alaska,AK,2,"Reagan, Ronald",republican,138377,207605,66.65
1984,Alaska,AK,2,"Mondale, Walter",democrat,62007,207605,29.87
1984,Arizona,AZ,4,"Reagan, Ronald",republican,681416,1025897,66.42
1984,Arizona,AZ,4,"Mondale, Walter",democrat,333854,1025897,32.54
1984,Arkansas,AR,5,"Reagan, Ronald",republican,534774,884406,60.47
1984,Arkansas,AR,5,"Mondale, Walter",democrat,338646,884406,38.29
1984,California,CA,6,"Reagan, Ronald",republican,5467009,9505041,57.52
1984,California,CA,6,"Mondale, Walter",democrat,3922519,9505041,41.27
1984,Colorado,CO,8,"Reagan, Ronald",republican,821817,1295380,63.44
1984,Colorado,CO,8,"Mondale, Walter",democrat,454975,1295380,35.12
1984,Connecticut,CT,9,"Reagan, Ronald",republican,890877,1466900,60.73
1984,Connecticut,CT,9,"Mondale, Walter",democrat,569597,1466900,38.83
1984,Delaware,DE,10,"Reagan, Ronald",republican,152190,254572,59.78
1984,Delaware,DE,10,"Mondale, Walter",democrat,101656,254572,39.93
1984,District of Columbia,DC,11,"Mondale, Walter",democrat,180408,211288,85.38
1984,District of Columbia,DC,11,"Reagan, Ronald",republican,29009,211288,13.73
1984,Florida,FL,12,"Reagan, Ronald",republican,2730350,4180051,65.32
1984,Florida,FL,12,"Mondale, Walter",democrat,1448816,4180051,34.66
1984,Georgia,GA,13,"Reagan, Ronald",republican,1068722,1776103,60.17
1984,Georgia,GA,13,"Mondale, Walter",democrat,706628,1776103,39.79
1984,Hawaii,HI,15,"Reagan, Ronald",republican,185050,335846,55.1
1984,Hawaii,HI,15,"Mondale, Walter",democrat,147154,335846,43.82
1984,Idaho,ID,16,"Reagan, Ronald",republican,297523,411144,72.36
1984,Idaho,ID,16,"Mondale, Walter",democrat,108510,411144,26.39
1984,Illinois,IL,17,"Reagan, Ronald",republican,2707103,4819088,56.17
1984,Illinois,IL,17,"Mondale, Walter",democrat,2086499,4819088,43.3
1984,Indiana,IN,18,"Reagan, Ronald",republican,1377230,2233069,61.67
1984,Indiana,IN,18,"Mondale, Walter",democrat,841481,2233069,37.68
1984,Iowa,IA,19,"Reagan, Ronald",republican,703088,1319805,53.27
1984,Iowa,IA,19,"Mondale, Walter",democrat,605620,1319805,45.89
1984,Kansas,KS,20,"Reagan, Ronald",republican,677296,1021991,66.27
1984,Kansas,KS,20,"Mondale, Walter",democrat,333149,1021991,32.6
1984,Kentucky,KY,21,"Reagan, Ronald",republican,821702,1369345,60.01
1984,Kentucky,KY,21,"Mondale, Walter",democrat,539539,1369345,39.4
1984,Louisiana,LA,22,"Reagan, Ronald",republican,1037299,1706822,60.77
1984,Louisiana,LA,22,"Mondale, Walter",democrat,651586,1706822,38.18
1984,Maine,ME,23,"Reagan, Ronald",republican,336500,553144,60.83
1984,Maine,ME,23,"Mondale, Walter",democrat,214515,553144,38.78
1984,Maryland,MD,24,"Reagan, Ronald",republican,879918,1675873,52.51
1984,Maryland,MD,24,"Mondale, Walter",democrat,787935,1675873,47.02
1984,Massachusetts,MA,25,"Reagan, Ronald",republican,1310936,2559383,51.22
1984,Massachusetts,MA,25,"Mondale, Walter",democrat,1239606,2559383,48.43
1984,Michigan,MI,26,"Reagan, Ronald",republican,2251571,3801658,59.23
1984,Michigan,MI,26,"Mondale, Walter",democrat,1529638,3801658,40.24
1984,Minnesota,MN,27,"Mondale, Walter",democrat,1036364,2084449,49.72
1984,Minnesota,MN,27,"Reagan, Ronald",republican,1032603,2084449,49.54
1984,Mississippi,MS,28,"Reagan, Ronald",republican,582377,941104,61.88
1984,Mississippi,MS,28,"Mondale, Walter",democrat,352192,941104,37.42
1984,Missouri,MO,29,"Reagan, Ronald",republican,1274188,2122771,60.02
1984,Missouri,MO,29,"Mondale, Walter",democrat,848583,2122771,39.98
1984,Montana,MT,30,"Reagan, Ronald",republican,232450,384377,60.47
1984,Montana,MT,30,"Mondale, Walter",democrat,146742,384377,38.18
1984,Nebraska,NE,31,"Reagan, Ronald",republican,460054,652090,70.55
1984,Nebraska,NE,31,"Mondale, Walter",democrat,187866,652090,28.81
1984,Nevada,NV,32,"Reagan, Ronald",republican,188770,282717,66.77
1984,Nevada,NV,32,"Mondale, Walter",democrat,91655,282717,32.42
1984,New Hampshire,NH,33,"Reagan, Ronald",republican,267050,388904,68.67
1984,New Hampshire,NH,33,"Mondale, Walter",democrat,120347,388904,30.95
1984,New Jersey,NJ,34,"Reagan, Ronald",republican,1933630,3217862,60.09
1984,New Jersey,NJ,34,"Mondale, Walter",democrat,1261323,3217862,39.2
1984,New Mexico,NM,35,"Reagan, Ronald",republican,307101,514370,59.7
1984,New Mexico,NM,35,"Mondale, Walter",democrat,201769,514370,39.23
1984,New York,NY,36,"Reagan, Ronald",republican,3376519,6806810,49.61
1984,New York,NY,36,"Mondale, Walter",democrat,3001285,6806810,44.09
1984,North Carolina,NC,37,"Reagan, Ronald",republican,1346481,2175361,61.9
1984,North Carolina,NC,37,"Mondale, Walter",democrat,824287,2175361,37.89
1984,North Dakota,ND,38,"Reagan, Ronald",republican,200336,308971,64.84
1984,North Dakota,ND,38,"Mondale, Walter",democrat,104429,308971,33.8
1984,Ohio,OH,39,"Reagan, Ronald",republican,2678559,4563235,58.7
1984,Ohio,OH,39,"Mondale, Walter",democrat,1825440,4563235,40
1984,Oklahoma,OK,40,"Reagan, Ronald",republican,861530,1255676,68.61
1984,Oklahoma,OK,40,"Mondale, Walter",democrat,385080,1255676,30.67
1984,Oregon,OR,41,"Reagan, Ronald",republican,685700,1226527,55.91
1984,Oregon,OR,41,"Mondale, Walter",democrat,536479,1226527,43.74
1984,Pennsylvania,PA,42,"Reagan, Ronald",republican,2584323,4844903,53.34
1984,Pennsylvania,PA,42,"Mondale, Walter",democrat,2228131,4844903,45.99
1984,Rhode Island,RI,44,"Reagan, Ronald",republican,212080,410489,51.67
1984,Rhode Island,RI,44,"Mondale, Walter",democrat,197106,410489,48.02
1984,South Carolina,SC,45,"Reagan, Ronald",republican,615539,968529,63.55
1984,South Carolina,SC,45,"Mondale, Walter",democrat,344459,968529,35.57
1984,South Dakota,SD,46,"Reagan, Ronald",republican,200267,317867,63
1984,South Dakota,SD,46,"Mondale, Walter",democrat,116113,317867,36.53
1984,Tennessee,TN,47,"Reagan, Ronald",republican,990212,1711993,57.84
1984,Tennessee,TN,47,"Mondale, Walter",democrat,711714,1711993,41.57
1984,Texas,TX,48,"Reagan, Ronald",republican,3433428,5397571,63.61
1984,Texas,TX,48,"Mondale, Walter",democrat,1949276,5397571,36.11
1984,Utah,UT,49,"Reagan, Ronald",republican,469105,629656,74.5
1984,Utah,UT,49,"Mondale, Walter",democrat,155369,629656,24.68
1984,Vermont,VT,50,"Reagan, Ronald",republican,135865,234561,57.92
1984,Vermont,VT,50,"Mondale, Walter",democrat,95730,234561,40.81
1984,Virginia,VA,51,"Reagan, Ronald",republican,1337078,2146635,62.29
1984,Virginia,VA,51,"Mondale, Walter",democrat,796250,2146635,37.09
1984,Washington,WA,53,"Reagan, Ronald",republican,1051670,1874910,56.09
1984,Washington,WA,53,"Mondale, Walter",democrat,798352,1874910,42.58
1984,West Virginia,WV,54,"Reagan, Ronald",republican,405483,735742,55.11
1984,West Virginia,WV,54,"Mondale, Walter",democrat,328125,735742,44.6
1984,Wisconsin,WI,55,"Reagan, Ronald",republican,1198584,2211689,54.19
1984,Wisconsin,WI,55,"Mondale, Walter",democrat,995740,2211689,45.02
1984,Wyoming,WY,56,"Reagan, Ronald",republican,133241,188968,70.51
1984,Wyoming,WY,56,"Mondale, Walter",democrat,53370,188968,28.24
1988,Alabama,AL,1,"Bush, George H.W.",republican,815576,1378476,59.17
1988,Alabama,AL,1,"Dukakis, Michael",democrat,549506,1378476,39.86
1988,Alaska,AK,2,"Bush, George H.W.",republican,119251,200116,59.59
1988,Alaska,AK,2,"Dukakis, Michael",democrat,72584,200116,36.27
1988,Arizona,AZ,4,"Bush, George H.W.",republican,702541,1171873,59.95
1988,Arizona,AZ,4,"Dukakis, Michael",democrat,454029,1171873,38.74
1988,Arkansas,AR,5,"Bush, George H.W.",republican,466578,827738,56.37
1988,Arkansas,AR,5,"Dukakis, Michael",democrat,349237,827738,42.19
1988,California,CA,6,"Bush, George H.W.",republican,5054917,9887065,51.13
1988,California,CA,6,"Dukakis, Michael",democrat,4702233,9887065,47.56
1988,Colorado,CO,8,"Bush, George H.W.",republican,728177,1372394,53.06
1988,Colorado,CO,8,"Dukakis, Michael",democrat,621453,1372394,45.28
1988,Connecticut,CT,9,"Bush, George H.W.",republican,750241,1443394,51.98
1988,Connecticut,CT,9,"Dukakis, Michael",democrat,676584,1443394,46.87
1988,Delaware,DE,10,"Bush, George H.W.",republican,139639,249891,55.88
1988,Delaware,DE,10,"Dukakis, Michael",democrat,108647,249891,43.48
1988,District of Columbia,DC,11,"Dukakis, Michael",democrat,159407,192877,82.65
1988,District of Columbia,DC,11,"Bush, George H.W.",republican,27590,192877,14.3
1988,Florida,FL,12,"Bush, George H.W.",republican,2618885,4302313,60.87
1988,Florida,FL,12,"Dukakis, Michael",democrat,1656701,4302313,38.51
1988,Georgia,GA,13,"Bush, George H.W.",republican,1081331,1809672,59.75
1988,Georgia,GA,13,"Dukakis, Michael",democrat,714792,1809672,39.5
1988,Hawaii,HI,15,"Dukakis, Michael",democrat,192364,354461,54.27
1988,Hawaii,HI,15,"Bush, George H.W.",republican,158625,354461,44.75
1988,Idaho,ID,16,"Bush, George H.W.",republican,253881,408968,62.08
1988,Idaho,ID,16,"Dukakis, Michael",democrat,147272,408968,36.01
1988,Illinois,IL,17,"Bush, George H.W.",republican,2310939,4559120,50.69
1988,Illinois,IL,17,"Dukakis, Michael",democrat,2215940,4559120,48.6
1988,Indiana,IN,18,"Bush, George H.W.",republican,1297763,2168621,59.84
1988,Indiana,IN,18,"Dukakis, Michael",democrat,860643,2168621,39.69
1988,Iowa,IA,19,"Dukakis, Michael",democrat,670557,1225614,54.71
1988,Iowa,IA,19,"Bush, George H.W.",republican,545355,1225614,44.5
1988,Kansas,KS,20,"Bush, George H.W.",republican,554049,993044,55.79
1988,Kansas,KS,20,"Dukakis, Michael",democrat,422636,993044,42.56
1988,Kentucky,KY,21,"Bush, George H.W.",republican,734281,1322517,55.52
1988,Kentucky,KY,21,"Dukakis, Michael",democrat,580368,1322517,43.88
1988,Louisiana,LA,22,"Bush, George H.W.",republican,883702,1628202,54.27
1988,Louisiana,LA,22,"Dukakis, Michael",democrat,717460,1628202,44.06
1988,Maine,ME,23,"Bush, George H.W.",republican,307131,555035,55.34
1988,Maine,ME,23,"Dukakis, Michael",democrat,243569,555035,43.88
1988,Maryland,MD,24,"Bush, George H.W.",republican,876167,1714358,51.11
1988,Maryland,MD,24,"Dukakis, Michael",democrat,826304,1714358,48.2
1988,Massachusetts,MA,25,"Dukakis, Michael",democrat,1401415,2632801,53.23
1988,Massachusetts,MA,25,"Bush, George H.W.",republican,1194635,2632801,45.38
1988,Michigan,MI,26,"Bush, George H.W.",republican,1965486,3669163,53.57
1988,Michigan,MI,26,"Dukakis, Michael",democrat,1675783,3669163,45.67
1988,Minnesota,MN,27,"Dukakis, Michael",democrat,1109471,2096790,52.91
1988,Minnesota,MN,27,"Bush, George H.W.",republican,962337,2096790,45.9
1988,Mississippi,MS,28,"Bush, George H.W.",republican,557890,931527,59.89
1988,Mississippi,MS,28,"Dukakis, Michael",democrat,363921,931527,39.07
1988,Missouri,MO,29,"Bush, George H.W.",republican,1084953,2093228,51.83
1988,Missouri,MO,29,"Dukakis, Michael",democrat,1001619,2093228,47.85
1988,Montana,MT,30,"Bush, George H.W.",republican,190412,365674,52.07
1988,Montana,MT,30,"Dukakis, Michael",democrat,168936,365674,46.2
1988,Nebraska,NE,31,"Bush, George H.W.",republican,397956,661465,60.16
1988,Nebraska,NE,31,"Dukakis, Michael",democrat,259235,661465,39.19
1988,Nevada,NV,32,"Bush, George H.W.",republican,206040,343133,60.05
